Brand,Series,Consumption,EnergyClass,Colour,Weight,Diagonal,IsSmart,Resolution,Depth,Doors,HasFreezer,Height,Volume,Width,Type,Price
LG,series 6,92,B,red,21,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,327
Sony,series 1,85,A+,gray,23,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,510
Samsung,series 3,97,A,silver,23,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,680
Samsung,series 6,90,B,yellow,20,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,698
Panasonic,series 1,90,A+++,green,20,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,478
LG,series 3,90,A+,green,19,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,309
Sony,series 2,95,A,yellow,19,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,289
Philips,series 6,78,A++,brown,20,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,728
Panasonic,series 2,80,D,brown,22,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,196
Samsung,series 4,97,A+++,yellow,22,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,376
Philips,series 2,99,B,gray,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,270
Sony,series 1,92,A,blue,19,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,254
Samsung,series 4,90,A,silver,21,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,642
Philips,series 2,80,A,green,23,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,250
HORIZON,series 5,99,A+++,blue,20,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,313
Panasonic,series 3,85,A++,yellow,20,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,258
Philips,series 1,99,B,blue,21,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,252
Sony,series 5,91,D,red,23,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,260
Philips,series 3,99,D,silver,22,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,221
Xiaomi,series 2,85,A+++,silver,21,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,222
LG,series 1,85,A+,silver,21,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,332
HORIZON,series 5,97,A+,brown,23,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,585
LG,series 4,92,D,gray,23,108,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,315
LG,series 6,78,D,gray,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,400
Samsung,series 1,80,A+++,silver,22,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,326
Panasonic,series 5,91,A++,silver,19,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,629
HORIZON,series 6,95,A++,gray,20,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,238
Xiaomi,series 3,90,B,silver,19,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,299
Xiaomi,series 3,92,A++,yellow,22,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,221
LG,series 1,90,A,silver,19,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,324
Xiaomi,series 5,78,A+,silver,20,214,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,683
Samsung,series 1,97,A,green,23,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,280
Samsung,series 5,85,D,red,21,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,392
LG,series 2,85,D,blue,23,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,270
Xiaomi,series 6,78,D,brown,20,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,663
HORIZON,series 5,99,D,blue,20,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,503
Philips,series 3,91,D,brown,19,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,304
Philips,series 3,91,C,gray,22,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,566
Panasonic,series 3,97,A+++,yellow,21,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,497
Panasonic,series 1,90,A+,yellow,19,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,549
Sony,series 5,91,D,yellow,22,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,281
Panasonic,series 1,80,C,green,20,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,183
Xiaomi,series 5,91,A+,silver,19,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,324
Xiaomi,series 2,91,D,silver,22,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,281
Philips,series 6,80,B,green,21,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,407
LG,series 2,99,D,yellow,23,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,240
HORIZON,series 3,91,A+++,gray,19,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,574
Sony,series 3,95,A+,gray,20,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,553
Panasonic,series 4,91,A+++,green,22,60,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,531
Xiaomi,series 3,97,A+,red,21,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,547
Xiaomi,series 3,92,D,yellow,20,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,218
Samsung,series 3,97,A+++,yellow,23,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,375
Samsung,series 4,95,A,yellow,22,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,346
Xiaomi,series 5,78,B,yellow,20,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,633
Panasonic,series 2,90,A+,brown,22,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,226
LG,series 3,92,A+,blue,22,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,336
Panasonic,series 5,80,B,brown,20,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,288
Sony,series 5,80,B,silver,19,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,369
LG,series 5,78,A+,green,22,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,401
HORIZON,series 1,97,A,brown,19,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,484
Xiaomi,series 3,80,A,silver,20,60,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,233
LG,series 1,85,A++,silver,20,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,338
LG,series 5,99,A+++,brown,23,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,310
LG,series 1,99,C,yellow,21,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,567
Xiaomi,series 5,95,D,gray,21,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,272
HORIZON,series 6,78,B,silver,21,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,352
Philips,series 3,90,C,brown,22,60,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,251
Sony,series 4,99,C,blue,21,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,327
LG,series 4,78,A,silver,23,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,615
Sony,series 2,95,A++,silver,22,60,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,216
Philips,series 3,78,A,red,20,60,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,278
Sony,series 2,97,A++,red,23,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,310
Xiaomi,series 2,91,A,yellow,23,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,555
Xiaomi,series 6,92,A++,blue,21,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,282
Panasonic,series 2,91,D,green,20,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,203
Sony,series 5,85,A,brown,20,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,668
Xiaomi,series 4,97,D,red,23,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,565
Xiaomi,series 2,90,A+++,gray,20,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,278
Samsung,series 5,80,A++,silver,21,214,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,762
Philips,series 5,97,A+,red,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,345
Philips,series 4,85,A+++,green,19,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,324
HORIZON,series 3,90,D,blue,20,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,228
Samsung,series 1,80,A++,red,22,60,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,281
LG,series 1,92,D,red,19,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,619
Panasonic,series 2,78,A,blue,23,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,515
Sony,series 5,92,A++,gray,22,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,681
HORIZON,series 4,90,A,blue,19,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,604
Sony,series 6,99,A++,blue,22,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,646
Xiaomi,series 5,95,B,blue,19,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,244
Philips,series 5,80,A+,silver,21,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,357
LG,series 2,78,A++,green,22,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,666
LG,series 1,80,B,gray,21,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,607
LG,series 2,80,A++,silver,23,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,380
Sony,series 6,78,C,brown,22,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,686
LG,series 3,78,A++,gray,20,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,368
Panasonic,series 6,90,A+++,silver,20,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,378
Panasonic,series 6,92,B,red,22,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,606
Philips,series 3,90,C,gray,21,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,632
Samsung,series 1,91,A,blue,20,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,598
HORIZON,series 3,95,A+++,green,23,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,260
Panasonic,series 6,91,A,red,22,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,336
Philips,series 5,90,D,gray,19,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,609
Panasonic,series 2,85,A,yellow,20,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,548
Panasonic,series 2,97,C,silver,20,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,233
Xiaomi,series 3,90,D,red,21,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,527
Xiaomi,series 5,85,D,blue,20,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,653
Samsung,series 6,92,D,blue,23,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,635
HORIZON,series 4,78,C,red,21,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,307
Samsung,series 4,78,A++,silver,19,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,389
Philips,series 4,91,A++,silver,23,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,665
Samsung,series 3,99,A+++,blue,19,60,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,594
HORIZON,series 6,92,A+,gray,20,60,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,538
Xiaomi,series 5,91,A,silver,20,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,558
Panasonic,series 3,78,A+,blue,19,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,564
HORIZON,series 6,78,A+++,silver,22,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,651
Xiaomi,series 5,91,B,brown,19,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,554
Xiaomi,series 4,91,A+,silver,20,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,583
Sony,series 2,85,C,silver,23,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,615
LG,series 1,85,C,silver,22,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,296
Samsung,series 2,85,A+,silver,22,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,311
Philips,series 2,99,D,silver,20,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,223
LG,series 4,91,B,silver,19,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,634
Xiaomi,series 6,95,A+,silver,21,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,592
Sony,series 3,90,D,red,21,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,527
HORIZON,series 2,78,A,brown,23,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,535
Samsung,series 1,99,A+++,gray,22,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,591
Sony,series 3,85,D,red,19,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,534
Sony,series 6,90,C,gray,21,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,372
HORIZON,series 4,80,C,blue,19,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,204
Samsung,series 2,91,D,yellow,23,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,600
Panasonic,series 6,91,B,gray,19,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,294
Panasonic,series 4,91,A++,green,22,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,326
Sony,series 2,80,B,silver,22,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,546
Xiaomi,series 6,97,B,red,21,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,617
LG,series 3,78,B,yellow,22,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,371
Panasonic,series 3,97,A+,green,19,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,589
LG,series 5,78,C,silver,19,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,409
LG,series 6,97,A,silver,19,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,664
Panasonic,series 3,90,A+++,silver,20,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,238
Panasonic,series 4,99,D,silver,19,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,244
Samsung,series 5,78,B,silver,22,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,371
HORIZON,series 6,92,A++,red,20,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,563
Xiaomi,series 6,92,B,green,20,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,588
Panasonic,series 4,99,A,brown,20,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,518
HORIZON,series 4,90,B,yellow,22,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,536
Xiaomi,series 2,78,A++,yellow,22,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,326
Sony,series 5,85,D,blue,23,108,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,310
Samsung,series 6,95,A+,brown,23,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,710
LG,series 1,85,A++,silver,23,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,615
HORIZON,series 4,85,B,brown,22,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,241
Sony,series 4,91,A+++,blue,20,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,373
Samsung,series 1,92,D,yellow,20,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,318
Samsung,series 1,92,A,brown,19,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,554
Philips,series 3,99,D,silver,23,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,240
LG,series 2,78,C,brown,20,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,588
LG,series 6,91,A+,brown,21,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,402
Panasonic,series 3,85,C,green,20,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,238
Philips,series 5,78,C,yellow,23,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,685
Sony,series 4,78,C,gray,19,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,629
Sony,series 6,97,B,yellow,22,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,356
Panasonic,series 6,97,A+++,silver,22,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,356
Samsung,series 2,95,A+++,red,22,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,301
Xiaomi,series 1,78,A,red,20,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,498
Panasonic,series 6,92,D,brown,20,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,558
Xiaomi,series 4,92,A+,gray,22,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,296
Samsung,series 6,91,B,silver,23,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,670
Samsung,series 4,78,B,green,21,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,332
Samsung,series 3,92,D,red,20,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,618
Sony,series 2,91,A,silver,21,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,557
Samsung,series 5,97,D,gray,23,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,305
Panasonic,series 3,92,B,silver,22,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,546
LG,series 1,97,A+++,green,21,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,557
Panasonic,series 6,310,B,red,22,NULL,NULL,NULL,71,1,true,183,300,80,Fridge,866
LG,series 5,267,A+++,green,20,NULL,NULL,NULL,70,1,true,184,700,85,Fridge,1053
Samsung,series 1,290,B,gray,23,NULL,NULL,NULL,72,2,true,190,600,75,Fridge,935
Panasonic,series 6,330,A++,silver,22,NULL,NULL,NULL,73,2,false,190,300,75,Fridge,671
Philips,series 4,310,B,yellow,22,NULL,NULL,NULL,74,2,true,180,700,78,Fridge,966
Xiaomi,series 4,330,A,yellow,23,NULL,NULL,NULL,70,1,false,182,400,79,Fridge,660
Xiaomi,series 3,270,C,yellow,22,NULL,NULL,NULL,73,1,false,190,600,79,Fridge,701
Samsung,series 4,280,D,silver,21,NULL,NULL,NULL,71,2,false,180,300,85,Fridge,732
Xiaomi,series 2,280,A+,red,19,NULL,NULL,NULL,71,1,true,182,300,80,Fridge,834
LG,series 6,280,A++,yellow,23,NULL,NULL,NULL,71,1,true,178,400,85,Fridge,995
Samsung,series 5,267,A++,brown,21,NULL,NULL,NULL,73,2,true,190,400,80,Fridge,1007
Xiaomi,series 2,270,D,gray,20,NULL,NULL,NULL,71,2,false,190,600,75,Fridge,678
Panasonic,series 5,300,A+,gray,20,NULL,NULL,NULL,72,2,false,190,400,80,Fridge,683
Xiaomi,series 2,300,A+++,brown,23,NULL,NULL,NULL,73,1,true,183,300,79,Fridge,830
Panasonic,series 4,280,A+++,brown,20,NULL,NULL,NULL,73,1,true,182,400,85,Fridge,883
HORIZON,series 6,320,D,red,21,NULL,NULL,NULL,72,2,true,190,500,80,Fridge,872
Sony,series 2,300,C,gray,22,NULL,NULL,NULL,71,1,false,184,300,80,Fridge,626
Sony,series 2,267,A++,green,22,NULL,NULL,NULL,74,2,true,178,500,85,Fridge,906
Xiaomi,series 4,270,A+++,blue,22,NULL,NULL,NULL,74,1,false,182,400,80,Fridge,706
Xiaomi,series 3,330,A+++,yellow,22,NULL,NULL,NULL,74,2,false,183,500,70,Fridge,676
Samsung,series 6,300,D,silver,20,NULL,NULL,NULL,71,1,false,184,400,75,Fridge,783
Philips,series 3,290,A+++,green,23,NULL,NULL,NULL,72,1,true,183,700,80,Fridge,975
Samsung,series 3,320,B,brown,19,NULL,NULL,NULL,74,1,true,178,700,78,Fridge,984
Samsung,series 1,270,A,gray,23,NULL,NULL,NULL,74,2,false,183,700,78,Fridge,770
Panasonic,series 4,267,A++,red,20,NULL,NULL,NULL,71,2,true,178,200,85,Fridge,848
Panasonic,series 3,330,A++,gray,20,NULL,NULL,NULL,73,2,true,181,300,79,Fridge,813
Xiaomi,series 4,320,A++,yellow,22,NULL,NULL,NULL,71,2,false,190,600,78,Fridge,716
HORIZON,series 4,310,A,gray,21,NULL,NULL,NULL,72,2,false,181,700,80,Fridge,692
HORIZON,series 4,300,D,blue,21,NULL,NULL,NULL,74,1,false,181,500,78,Fridge,642
LG,series 3,300,B,yellow,21,NULL,NULL,NULL,73,1,false,190,700,79,Fridge,772
Panasonic,series 4,310,B,red,22,NULL,NULL,NULL,73,2,true,182,500,70,Fridge,866
Panasonic,series 2,320,B,red,23,NULL,NULL,NULL,72,1,false,181,500,85,Fridge,620
Samsung,series 3,280,A+++,yellow,23,NULL,NULL,NULL,73,2,true,190,200,78,Fridge,920
HORIZON,series 3,300,A++,yellow,20,NULL,NULL,NULL,71,2,true,178,300,80,Fridge,808
Xiaomi,series 1,290,A+++,blue,20,NULL,NULL,NULL,71,1,true,180,200,78,Fridge,798
Sony,series 3,320,C,green,20,NULL,NULL,NULL,70,1,true,182,600,70,Fridge,898
Sony,series 1,310,C,red,23,NULL,NULL,NULL,72,2,true,183,600,79,Fridge,860
Philips,series 4,270,A,blue,19,NULL,NULL,NULL,74,2,true,190,700,79,Fridge,994
LG,series 6,270,B,red,23,NULL,NULL,NULL,73,1,false,183,400,70,Fridge,785
HORIZON,series 2,280,D,silver,19,NULL,NULL,NULL,70,1,true,184,500,78,Fridge,814
Xiaomi,series 2,300,A,blue,20,NULL,NULL,NULL,72,2,true,178,300,80,Fridge,818
Philips,series 2,340,A+++,silver,21,NULL,NULL,NULL,72,2,false,181,200,85,Fridge,632
Samsung,series 6,270,B,yellow,19,NULL,NULL,NULL,73,2,true,178,200,80,Fridge,969
Samsung,series 3,270,A++,silver,23,NULL,NULL,NULL,74,1,true,180,500,80,Fridge,980
Samsung,series 3,320,A+,yellow,19,NULL,NULL,NULL,71,2,false,183,600,85,Fridge,774
Panasonic,series 2,320,A++,silver,23,NULL,NULL,NULL,72,2,true,182,300,75,Fridge,795
Samsung,series 5,270,B,silver,22,NULL,NULL,NULL,71,2,false,181,400,79,Fridge,786
LG,series 6,320,A,silver,20,NULL,NULL,NULL,70,1,false,183,500,85,Fridge,788
Sony,series 5,330,A++,silver,20,NULL,NULL,NULL,74,1,true,182,300,75,Fridge,893
Sony,series 2,320,A+++,blue,23,NULL,NULL,NULL,71,1,false,178,500,78,Fridge,680
HORIZON,series 6,320,A++,blue,23,NULL,NULL,NULL,70,1,true,180,500,75,Fridge,895
HORIZON,series 4,340,A+++,blue,21,NULL,NULL,NULL,74,1,false,180,300,79,Fridge,612
LG,series 6,270,B,brown,20,NULL,NULL,NULL,74,1,false,178,500,79,Fridge,808
Samsung,series 3,270,D,yellow,19,NULL,NULL,NULL,71,2,true,184,600,85,Fridge,979
HORIZON,series 2,340,C,silver,22,NULL,NULL,NULL,70,1,true,182,400,70,Fridge,766
Panasonic,series 6,320,A,green,23,NULL,NULL,NULL,70,2,true,180,500,85,Fridge,905
Samsung,series 5,267,D,red,22,NULL,NULL,NULL,71,1,true,180,400,78,Fridge,981
HORIZON,series 4,267,A+,green,19,NULL,NULL,NULL,72,2,false,183,200,79,Fridge,624
Samsung,series 5,320,A+,red,19,NULL,NULL,NULL,74,2,false,183,700,79,Fridge,834
Xiaomi,series 2,267,A+++,silver,22,NULL,NULL,NULL,71,1,true,180,300,75,Fridge,851
Sony,series 1,330,B,green,22,NULL,NULL,NULL,71,2,false,190,600,70,Fridge,656
Xiaomi,series 4,330,C,gray,21,NULL,NULL,NULL,74,1,false,180,400,70,Fridge,652
Panasonic,series 4,320,C,silver,19,NULL,NULL,NULL,73,2,false,182,300,79,Fridge,619
Philips,series 5,330,A+++,brown,20,NULL,NULL,NULL,71,2,true,178,400,70,Fridge,938
LG,series 4,340,C,blue,22,NULL,NULL,NULL,70,2,true,184,200,80,Fridge,866
Samsung,series 2,310,B,silver,22,NULL,NULL,NULL,70,1,true,190,600,78,Fridge,946
Xiaomi,series 5,320,A,green,22,NULL,NULL,NULL,73,2,false,178,700,80,Fridge,746
Sony,series 1,290,A+++,green,19,NULL,NULL,NULL,72,1,true,178,700,79,Fridge,919
Panasonic,series 5,300,D,yellow,21,NULL,NULL,NULL,70,2,true,178,300,75,Fridge,842
Sony,series 6,290,A+++,green,19,NULL,NULL,NULL,71,2,true,183,200,75,Fridge,919
LG,series 3,330,A,gray,21,NULL,NULL,NULL,74,2,true,182,500,78,Fridge,922
Philips,series 4,280,A++,brown,19,NULL,NULL,NULL,72,2,true,184,400,75,Fridge,939
Panasonic,series 1,300,A,silver,20,NULL,NULL,NULL,73,1,true,184,400,70,Fridge,798
Samsung,series 2,320,B,red,21,NULL,NULL,NULL,70,2,true,182,500,78,Fridge,922
Samsung,series 3,320,A+++,yellow,23,NULL,NULL,NULL,72,2,true,182,400,80,Fridge,940
Xiaomi,series 5,300,A,silver,22,NULL,NULL,NULL,74,1,false,183,700,80,Fridge,756
Sony,series 3,290,A+,green,23,NULL,NULL,NULL,72,1,false,181,400,75,Fridge,685
Philips,series 3,267,A,blue,22,NULL,NULL,NULL,73,1,false,180,400,70,Fridge,716
Sony,series 3,340,A+++,brown,20,NULL,NULL,NULL,73,1,false,184,500,78,Fridge,693
Sony,series 1,290,A+,red,22,NULL,NULL,NULL,72,2,false,183,200,80,Fridge,606
LG,series 1,340,A+,green,20,NULL,NULL,NULL,74,2,false,178,200,80,Fridge,623
LG,series 1,290,A,yellow,21,NULL,NULL,NULL,72,1,true,184,300,75,Fridge,862
Sony,series 1,310,C,silver,21,NULL,NULL,NULL,71,2,false,182,700,79,Fridge,682
Sony,series 3,300,A+,silver,23,NULL,NULL,NULL,74,1,false,182,500,80,Fridge,700
Panasonic,series 4,270,A+++,silver,23,NULL,NULL,NULL,73,2,false,182,300,70,Fridge,665
HORIZON,series 1,330,B,red,19,NULL,NULL,NULL,74,1,false,183,600,78,Fridge,599
Sony,series 3,267,A++,brown,21,NULL,NULL,NULL,71,2,false,184,600,85,Fridge,747
HORIZON,series 6,300,A,blue,19,NULL,NULL,NULL,71,1,true,178,200,75,Fridge,839
Sony,series 6,290,A,silver,22,NULL,NULL,NULL,71,1,false,178,500,85,Fridge,761
LG,series 6,340,D,red,19,NULL,NULL,NULL,74,1,false,190,700,79,Fridge,804
